503.554199
503.718026
503.450139
503.858946
503.92856
503.987496
503.701893
503.646279
503.512162
503.666659
503.210645
503.201502
502.618049
502.85791
503.059583
502.813637
503.138681
503.372971
503.457275
503.422113
503.746817
503.452271
503.508873
502.987216
503.128103
503.191754
503.396925
503.769531
503.751324
503.717817
503.713579
503.936539
503.589173
503.689502
503.229332
502.971694
503.070467
503.055473
503.379735
503.320345
502.808523
502.588254
503.125635
503.279675
503.113109
503.138854
502.79919
502.93419
502.813603
502.469223
502.253864
502.844554
502.841351
502.841351
502.948543
502.727038
502.693948
502.704702
502.922321
503.021274
